category,ticker,name,strategy,total_return_pct
앙상블,86520,에코프로,MultiFactor_334_40,4305.26011943301
앙상블,42700,한미반도체,MomQuality_20_10,3805.360683225012
앙상블,42700,한미반도체,MultiFactor_334_40,3301.7991415800047
앙상블,86520,에코프로,MomQuality_10_5,3164.204623105016
앙상블,42700,한미반도체,Voting_3,3074.3191501850138
앙상블,42700,한미반도체,MultiFactor_443_50,3031.611971405005
앙상블,86520,에코프로,MultiFactor_443_50,2928.76407067301
앙상블,196170,알테오젠,MultiFactor_334_40,2352.9838191650088
앙상블,196170,알테오젠,Voting_3,1964.7208409320165
앙상블,196170,알테오젠,Voting_4,1469.360920054014
투자자별,010120,010120,SmartDiv_20_10,1415.324961450006
앙상블,42700,한미반도체,Voting_4,1380.234355815007
앙상블,42700,한미반도체,MultiFactor_532_60,1201.0985490500054
앙상블,196170,알테오젠,MultiFactor_443_50,1045.5111342020066
앙상블,196170,알테오젠,MultiFactor_532_60,913.315143895006
앙상블,86520,에코프로,MomQuality_20_10,888.7918387710054
앙상블,196170,알테오젠,Adaptive_40,881.6624998600055
앙상블,196170,알테오젠,Adaptive_30,843.0179829730046
앙상블,196170,알테오젠,MomQuality_10_5,814.0956720080068
앙상블,247540,에코프로비엠,MultiFactor_334_40,784.8635326200064
앙상블,247540,에코프로비엠,MultiFactor_443_50,741.713027410006
앙상블,86520,에코프로,Voting_3,703.5628189290051
포트폴리오,PORTFOLIO,MomRotation_L20_Top2_R20,MomRotation_L20_Top2_R20,640.6649068150017
앙상블,42700,한미반도체,Adaptive_40,623.7345662950025
앙상블,42700,한미반도체,MomQuality_10_5,615.5049061900039
앙상블,86520,에코프로,Voting_4,566.820049622004
앙상블,28300,HLB,MultiFactor_443_50,562.870903371004
앙상블,42700,한미반도체,Adaptive_30,554.458817435002
투자자별,000990,000990,SmartDiv_20_10,510.1595172500026
포트폴리오,PORTFOLIO,MomRotation_L20_Top2_R10,MomRotation_L20_Top2_R10,465.9489973920048
포트폴리오,PORTFOLIO,MomRotation_L20_Top3_R10,MomRotation_L20_Top3_R10,462.65540997000335
투자자별,000990,000990,SmartDiv_50_20,462.4505835500015
포트폴리오,PORTFOLIO,MomRotation_L20_Top3_R20,MomRotation_L20_Top3_R20,458.8524877120013
포트폴리오,PORTFOLIO,CombinedRotation_Top2_R20,CombinedRotation_Top2_R20,451.6027803920012
투자자별,003580,003580,VolSpike_20_2x,444.3785562800024
포트폴리오,PORTFOLIO,CombinedRotation_Top3_R20,CombinedRotation_Top3_R20,440.91049261200095
앙상블,247540,에코프로비엠,Adaptive_40,437.3207299520022
투자자별,010120,010120,SmartDiv_50_20,434.67684785000176
포트폴리오,PORTFOLIO,MomRotation_L20_Top5_R10,MomRotation_L20_Top5_R10,430.6714454790023
앙상블,196170,알테오젠,MomQuality_20_10,427.74543631400326
앙상블,247540,에코프로비엠,Voting_3,421.6024091960061
앙상블,42700,한미반도체,VolBreak_0.5_3,404.1097947500045
앙상블,86520,에코프로,Adaptive_40,397.9390181570012
포트폴리오,PORTFOLIO,CombinedRotation_Top2_R10,CombinedRotation_Top2_R10,389.1314501760037
포트폴리오,PORTFOLIO,MomRotation_L20_Top5_R20,MomRotation_L20_Top5_R20,384.09243186800086
앙상블,660,SK하이닉스,MomQuality_20_10,375.6808890000012
앙상블,247540,에코프로비엠,MomQuality_20_10,374.7386822370037
투자자별,001530,001530,SmartDiv_50_20,342.9887283050019
앙상블,86520,에코프로,VolBreak_0.5_3,342.8702734120031
앙상블,247540,에코프로비엠,MomQuality_10_5,341.2381481090043
앙상블,660,SK하이닉스,MultiFactor_334_40,339.4289879000012
앙상블,247540,에코프로비엠,Breakout_10_3,335.3208731040016
투자자별,000300,000300,SmartDiv_50_20,330.4515159610023
포트폴리오,PORTFOLIO,CombinedRotation_Top3_R10,CombinedRotation_Top3_R10,325.8043929670022
앙상블,660,SK하이닉스,MomQuality_10_5,323.84643790000155
앙상블,86520,에코프로,Breakout_10_3,315.03515056000145
앙상블,42700,한미반도체,VolBreak_0.4_3,308.49376488500445
앙상블,28300,HLB,MultiFactor_334_40,307.59101647500245
투자자별,015590,015590,SmartDiv_50_20,300.1625858620024
앙상블,247540,에코프로비엠,Breakout_20_5,296.0649704560012
앙상블,86520,에코프로,MultiFactor_532_60,295.6477422910021
포트폴리오,PORTFOLIO,ForeignRotation_L20_Top5_R20,ForeignRotation_L20_Top5_R20,294.5757047400008
앙상블,42700,한미반도체,Voting_5,282.1420418500023
포트폴리오,PORTFOLIO,ForeignRotation_L20_Top5_R10,ForeignRotation_L20_Top5_R10,279.0802218550013
앙상블,35720,카카오,MomQuality_10_5,277.2470271260036
투자자별,010120,010120,TrendStr_20_100_10,270.4337838500015
앙상블,86520,에코프로,Adaptive_30,269.03009245200093
앙상블,247540,에코프로비엠,Adaptive_30,258.7276352090013
투자자별,007700,007700,VolAdj_F10_V20,243.16127652000213
앙상블,247540,에코프로비엠,Voting_4,238.32802966600477
앙상블,660,SK하이닉스,MultiFactor_443_50,235.5633876000012
포트폴리오,PORTFOLIO,CombinedRotation_Top5_R20,CombinedRotation_Top5_R20,228.52886463000047
투자자별,007700,007700,TrendStr_20_100_10,226.15692597000196
앙상블,86520,에코프로,VolBreak_0.4_3,211.68767348700283
앙상블,35720,카카오,Voting_3,210.9460821900047
투자자별,007700,007700,SmartDiv_50_20,203.84997023000287
앙상블,247540,에코프로비엠,Breakout_50_10,203.6153539840005
투자자별,010120,010120,RetailContra_10_90,203.2532617500008
포트폴리오,PORTFOLIO,CombinedRotation_Top5_R10,CombinedRotation_Top5_R10,201.05162584400108
포트폴리오,PORTFOLIO,MomRotation_L20_Top5_R5,MomRotation_L20_Top5_R5,183.2461130720028
포트폴리오,PORTFOLIO,ForeignRotation_L20_Top3_R10,ForeignRotation_L20_Top3_R10,182.2709484760014
투자자별,012030,012030,VolAdj_F10_V20,176.4813942850015
포트폴리오,PORTFOLIO,ForeignRotation_L20_Top5_R5,ForeignRotation_L20_Top5_R5,172.3413841670023
포트폴리오,PORTFOLIO,ForeignRotation_L20_Top3_R20,ForeignRotation_L20_Top3_R20,171.62492739000058
앙상블,35720,카카오,MultiFactor_443_50,165.05771669300293
앙상블,86520,에코프로,Voting_5,159.90994766700155
앙상블,247540,에코프로비엠,MultiFactor_532_60,159.87556479300275
투자자별,003580,003580,VolSpike_10_3x,159.0755867520007
투자자별,000990,000990,VolAdj_F10_V20,158.9853602500009
투자자별,016610,016610,SmartDiv_50_20,153.89119576000058
앙상블,6400,삼성SDI,Adaptive_40,153.1843249330015
투자자별,003580,003580,MACD_8_21_5_F10,150.9376532130015
투자자별,001120,001120,SmartDiv_20_10,150.5900023500021
투자자별,000990,000990,TrendStr_20_100_10,146.81857270000086
앙상블,35720,카카오,Voting_4,134.37221711100247
앙상블,35720,카카오,MultiFactor_334_40,128.6273003060025
투자자별,010120,010120,TrendStr_10_50_5,128.14742220000176
앙상블,5380,현대차,MultiFactor_334_40,126.8799127000013
앙상블,42700,한미반도체,VolBreak_0.6_5,126.29259491000307
앙상블,660,SK하이닉스,Voting_3,122.2694164000014
투자자별,001530,001530,VolAdj_F5_V15,119.94201905300172
투자자별,010120,010120,RetailContra_5_80,118.95826360000184
앙상블,86520,에코프로,Breakout_20_5,118.6351528440009
투자자별,015590,015590,RSI_14_30_F5,116.17619550500116
앙상블,6400,삼성SDI,Adaptive_30,115.87999775500104
포트폴리오,PORTFOLIO,MomRotation_L20_Top2_R5,MomRotation_L20_Top2_R5,112.8709244850056
포트폴리오,PORTFOLIO,CombinedRotation_Top3_R5,CombinedRotation_Top3_R5,112.50482168200284
투자자별,007700,007700,SmartDiv_20_10,110.09698299000374
앙상블,660,SK하이닉스,Voting_4,109.4967663000016
투자자별,012030,012030,SmartDiv_20_10,108.75719425900188
투자자별,007340,007340,VolAdj_F10_V20,106.82996355100084
투자자별,014790,014790,VolAdj_F10_V20,104.2013868640015
투자자별,051915,051915,TrendStr_20_100_10,103.88239960000068
앙상블,207940,삼성바이오로직스,Adaptive_40,103.07979459000184
투자자별,001045,001045,TrendStr_20_100_10,101.83796096500076
앙상블,42700,한미반도체,Breakout_50_10,101.0631966050006
앙상블,6400,삼성SDI,MultiFactor_443_50,99.80125788100165
투자자별,000590,000590,SmartDiv_20_10,99.73094300000125
투자자별,000215,000215,VolSpike_20_2x,98.36824422100172
앙상블,196170,알테오젠,VolBreak_0.4_3,97.50679725200452
앙상블,6400,삼성SDI,Voting_4,94.593627371002
투자자별,012030,012030,VolAdj_F5_V15,94.04743707500148
투자자별,001530,001530,TrendStr_10_50_5,91.63628378800166
투자자별,012030,012030,SmartDiv_50_20,90.92584171700132
투자자별,001530,001530,SmartDiv_20_10,90.62093876700166
투자자별,001460,001460,RetailContra_5_80,89.4766097000012
투자자별,000215,000215,VolAdj_F10_V20,88.98205296600136
투자자별,016610,016610,TrendStr_20_100_10,88.86919905500064
앙상블,196170,알테오젠,VolBreak_0.5_3,86.57981146400371
투자자별,012630,012630,SmartDiv_50_20,85.67010683000058
투자자별,011200,011200,TrendStr_20_100_10,85.28944277300128
투자자별,011200,011200,RetailContra_5_80,85.28900609600312
투자자별,011200,011200,TrendStr_10_50_5,83.5835847340016
투자자별,009540,009540,SmartDiv_20_10,82.5642866000013
앙상블,196170,알테오젠,Breakout_10_3,81.9467922080018
앙상블,6400,삼성SDI,MultiFactor_334_40,81.69536627800143
투자자별,000990,000990,RetailContra_5_80,80.54458630000187
투자자별,009540,009540,SmartDiv_50_20,80.15016554100087
투자자별,007340,007340,TrendStr_20_100_10,79.69449013300085
포트폴리오,PORTFOLIO,CombinedRotation_Top5_R5,CombinedRotation_Top5_R5,79.58254525500185
앙상블,5380,현대차,MultiFactor_443_50,78.95050710000127
투자자별,001460,001460,SmartDiv_20_10,76.70829690000137
투자자별,007700,007700,VolAdj_F5_V15,76.6523834400014
투자자별,000680,000680,VolAdj_F5_V15,76.04196496000168
투자자별,014790,014790,SmartDiv_20_10,75.63893377500149
앙상블,207940,삼성바이오로직스,MomQuality_10_5,74.63834168600214
포트폴리오,PORTFOLIO,ForeignRotation_L20_Top3_R5,ForeignRotation_L20_Top3_R5,74.44066208400226
앙상블,28300,HLB,Breakout_10_3,73.93496289600107
투자자별,011070,011070,SmartDiv_50_20,72.9941818000021
투자자별,004840,004840,SmartDiv_50_20,72.5149062070012
앙상블,51910,LG화학,Adaptive_40,72.09761700000128
앙상블,6400,삼성SDI,MultiFactor_532_60,69.20977358500106
앙상블,196170,알테오젠,VolBreak_0.6_5,69.04988522100346
앙상블,247540,에코프로비엠,Voting_5,68.77682103100125
앙상블,207940,삼성바이오로직스,Voting_3,67.77610740100249
앙상블,5930,삼성전자,MultiFactor_443_50,67.52801564000097
투자자별,000990,000990,BB_20_2_F5,67.11074680000046
앙상블,196170,알테오젠,Voting_5,66.79699439700153
투자자별,001045,001045,VolAdj_F5_V15,66.47468759700136
투자자별,006260,006260,VolSpike_20_2x,66.09771415000097
앙상블,42700,한미반도체,Breakout_20_5,65.94462349000075
투자자별,001250,001250,TrendStr_10_50_5,65.15643344500184
투자자별,001460,001460,SmartDiv_50_20,64.08014705000087
앙상블,6400,삼성SDI,Voting_3,63.732230083002094
앙상블,207940,삼성바이오로직스,Adaptive_30,63.56957038000116
투자자별,000590,000590,SmartDiv_50_20,63.30798840000084
앙상블,207940,삼성바이오로직스,Voting_4,62.75324282900209
투자자별,001250,001250,SmartDiv_20_10,61.46984857400235
앙상블,42700,한미반도체,Breakout_10_3,60.398060365000994
투자자별,010120,010120,VolAdj_F10_V20,60.18817920000047
포트폴리오,PORTFOLIO,MomRotation_L20_Top3_R5,MomRotation_L20_Top3_R5,60.18605560300293
앙상블,35720,카카오,Breakout_10_3,59.69595706000146
투자자별,001530,001530,TrendStr_20_100_10,59.544670523000775
앙상블,35720,카카오,Breakout_50_10,59.52385953900069
투자자별,014790,014790,VolAdj_F5_V15,59.20473807500139
앙상블,35720,카카오,MultiFactor_532_60,59.16229732300189
앙상블,5930,삼성전자,MultiFactor_334_40,58.90036527000109
투자자별,051915,051915,VolSpike_20_2x,58.85620480000063
투자자별,001460,001460,RetailContra_10_90,58.710131100000496
앙상블,35720,카카오,Adaptive_40,58.09312246500223
투자자별,000590,000590,TrendStr_10_50_5,58.05711550000083
투자자별,000215,000215,VolAdj_F5_V15,57.78086313600149
투자자별,001250,001250,VolAdj_F10_V20,56.81582901200143
포트폴리오,PORTFOLIO,CombinedRotation_Top2_R5,CombinedRotation_Top2_R5,55.64752374100378
투자자별,012630,012630,VolAdj_F5_V15,55.54405210000096
앙상블,5930,삼성전자,Voting_3,55.14261634000126
포트폴리오,PORTFOLIO,ForeignRotation_L20_Top2_R10,ForeignRotation_L20_Top2_R10,55.00427271500126
앙상블,660,SK하이닉스,Adaptive_40,54.468373500001135
앙상블,660,SK하이닉스,Breakout_10_3,54.46783650000134
투자자별,000215,000215,TrendStr_10_50_5,54.1138066640009
투자자별,010120,010120,VolAdj_F5_V15,53.37760655000054
투자자별,001250,001250,RSI_7_25_F10,53.13270287300092
투자자별,051910,051910,TrendStr_20_100_10,52.94412550000095
투자자별,000990,000990,TrendStr_10_50_5,52.5579977000013
투자자별,001250,001250,VolAdj_F5_V15,52.09471911200202
투자자별,001530,001530,VolAdj_F10_V20,51.79681496900124
투자자별,003580,003580,RSI_14_30_F5,51.74522093100151
투자자별,014790,014790,SmartDiv_50_20,51.32635631000072
앙상블,660,SK하이닉스,VolBreak_0.5_3,51.307147300002754
투자자별,039570,039570,RetailContra_10_90,51.14700704000047
투자자별,00104K,00104K,TrendStr_20_100_10,50.58405990000069
앙상블,660,SK하이닉스,Voting_5,50.40811160000192
앙상블,660,SK하이닉스,VolBreak_0.4_3,50.23065930000323
앙상블,35720,카카오,Breakout_20_5,49.75739657400104
앙상블,86520,에코프로,VolBreak_0.6_5,49.69699641200173
앙상블,5930,삼성전자,Voting_5,49.47856817000139
앙상블,5930,삼성전자,Breakout_20_5,49.32892015000087
앙상블,207940,삼성바이오로직스,MultiFactor_532_60,49.05978285200149
투자자별,015590,015590,TrendStr_10_50_5,49.05721364800096
투자자별,001530,001530,MACD_12_26_9_F5,48.56282279400048
투자자별,051910,051910,SmartDiv_20_10,48.01878040000194
투자자별,011070,011070,TrendStr_20_100_10,47.81874990000063
앙상블,660,SK하이닉스,MultiFactor_532_60,47.41852200000119
투자자별,007340,007340,RetailContra_10_90,46.86574914800045
투자자별,014790,014790,RetailContra_5_80,46.72443891000122
앙상블,35720,카카오,MomQuality_20_10,46.07501489800137
앙상블,373220,LG에너지솔루션,Voting_5,45.742398000000776
투자자별,00104K,00104K,SmartDiv_50_20,45.28388470000041
투자자별,051910,051910,RSI_14_30_F5,44.99974370000047
투자자별,003580,003580,RetailContra_5_80,44.94481123300287
투자자별,051910,051910,VolAdj_F10_V20,44.77282040000036
투자자별,000300,000300,TrendStr_10_50_5,44.52482606400084
투자자별,000590,000590,RetailContra_5_80,44.13816250000155
투자자별,015590,015590,VolAdj_F5_V15,43.354544127000864
투자자별,006840,006840,MACD_8_21_5_F10,42.59322136000079
투자자별,011155,011155,BB_20_2_F5,42.45981103000032
투자자별,006260,006260,VolAdj_F5_V15,42.23449045000085
투자자별,015590,015590,VolSpike_20_2x,41.93463059500096
앙상블,42700,한미반도체,MeanRev_20_2,41.87272341000045
투자자별,051910,051910,RetailContra_10_90,41.792945000000685
투자자별,003555,003555,TrendStr_10_50_5,41.70678037700051
투자자별,011150,011150,BB_20_2.5_F10,41.33640869500015
투자자별,012030,012030,TrendStr_10_50_5,41.14944128000123
투자자별,003580,003580,BB_20_2_F5,41.0933717470004
투자자별,027410,027410,TrendStr_20_100_10,40.87493853600044
투자자별,000480,000480,VolAdj_F5_V15,40.54828673500198
투자자별,000215,000215,SmartDiv_20_10,40.52762867100117
앙상블,5930,삼성전자,Adaptive_40,40.35456650000084
투자자별,000990,000990,MACD_12_26_9_F5,40.3103746000008
투자자별,051910,051910,RSI_7_25_F10,39.7531380000006
투자자별,027410,027410,VolSpike_10_3x,39.0520611980002
앙상블,42700,한미반도체,MeanRev_20_2.5,38.858442410000144
투자자별,007700,007700,MACD_8_21_5_F10,38.32412878000089
앙상블,660,SK하이닉스,Adaptive_30,38.19595000000089
투자자별,039570,039570,RetailContra_5_80,37.88276337500092
투자자별,007340,007340,VolAdj_F5_V15,37.714332192001166
투자자별,027410,027410,TrendStr_10_50_5,37.44513643700093
투자자별,005830,005830,RSI_7_25_F10,37.14519280000076
앙상블,35720,카카오,Adaptive_30,36.94752762400124
앙상블,5930,삼성전자,Voting_4,36.59400246000112
투자자별,002460,002460,VolAdj_F10_V20,36.30202445000112
투자자별,060980,060980,VolSpike_20_2x,35.91451455000102
투자자별,011200,011200,SmartDiv_20_10,35.76710091400275
앙상블,5380,현대차,MomQuality_20_10,35.76672240000105
앙상블,196170,알테오젠,Breakout_20_5,35.53870023400092
투자자별,000990,000990,RSI_14_30_F5,35.34442915000057
투자자별,051915,051915,RetailContra_10_90,35.069025500000414
투자자별,006260,006260,RSI_7_25_F10,34.80813895000088
투자자별,005830,005830,BB_20_2_F5,34.7934545500004
투자자별,000590,000590,RetailContra_10_90,34.61061510000068
투자자별,000990,000990,VolAdj_F5_V15,34.06542335000077
투자자별,016610,016610,TrendStr_10_50_5,33.68881103000097
투자자별,001250,001250,VolSpike_20_2x,33.52162838400103
앙상블,6400,삼성SDI,Breakout_50_10,32.86751197100039
투자자별,012630,012630,SmartDiv_20_10,32.703004812000856
투자자별,007700,007700,MACD_12_26_9_F5,32.6338715300006
앙상블,5380,현대차,Breakout_20_5,32.569111800000755
투자자별,000590,000590,VolAdj_F5_V15,31.71680980000116
투자자별,011155,011155,BB_20_2.5_F10,31.61001333000013
투자자별,001530,001530,MACD_8_21_5_F10,31.51931400900068
투자자별,051910,051910,SmartDiv_50_20,31.08911400000101
투자자별,00104K,00104K,SmartDiv_20_10,31.02302790000065
투자자별,007340,007340,RSI_7_25_F10,30.416575751000916
포트폴리오,PORTFOLIO,ForeignRotation_L20_Top2_R20,ForeignRotation_L20_Top2_R20,30.41082291200049
투자자별,000990,000990,BB_20_2.5_F10,30.368989750000136
투자자별,006260,006260,VolSpike_10_3x,30.278696950000107
앙상블,6400,삼성SDI,Breakout_20_5,29.92000907200085
투자자별,001045,001045,TrendStr_10_50_5,29.8581448550009
앙상블,660,SK하이닉스,Breakout_20_5,29.815653000000985
투자자별,012030,012030,MACD_8_21_5_F10,29.70758189000067
앙상블,247540,에코프로비엠,VolBreak_0.6_5,29.56976995600213
앙상블,196170,알테오젠,Breakout_50_10,29.370225236000643
투자자별,006840,006840,BB_20_2.5_F10,29.31654554000014
투자자별,004840,004840,VolSpike_10_3x,29.199420216000483
투자자별,012630,012630,VolAdj_F10_V20,29.174474440000623
투자자별,007700,007700,BB_20_2.5_F10,28.854712275000093
투자자별,001040,001040,SmartDiv_50_20,28.81545307500061
투자자별,011150,011150,BB_20_2_F5,28.654583550000368
투자자별,000120,000120,RSI_7_25_F10,28.63865110000129
투자자별,015590,015590,VolAdj_F10_V20,28.46870199800071
투자자별,004840,004840,VolAdj_F10_V20,28.373618746000783
투자자별,011150,011150,RSI_14_30_F5,28.290561135000765
투자자별,001530,001530,RetailContra_10_90,28.279193499000357
투자자별,00104K,00104K,TrendStr_10_50_5,28.09554550000079
투자자별,051915,051915,MACD_8_21_5_F10,27.70828980000098
투자자별,051915,051915,VolAdj_F5_V15,27.63905760000017
투자자별,001045,001045,MACD_8_21_5_F10,27.52657503700079
투자자별,000215,000215,RSI_7_25_F10,27.40098346700093
투자자별,007700,007700,VolSpike_20_2x,27.382967590001037
투자자별,035000,035000,VolAdj_F5_V15,26.542782510001583
투자자별,004840,004840,VolSpike_20_2x,26.537725668000967
투자자별,015590,015590,MACD_8_21_5_F10,25.766083211001085
투자자별,006260,006260,RSI_14_30_F5,25.377252450000764
투자자별,011200,011200,MACD_8_21_5_F10,24.97477593100099
투자자별,001465,001465,TrendStr_10_50_5,24.85138086000034
투자자별,000990,000990,RetailContra_10_90,24.508660450000644
투자자별,000300,000300,RSI_7_25_F10,24.16827966100083
투자자별,006260,006260,MACD_8_21_5_F10,23.98109825000073
앙상블,5930,삼성전자,Adaptive_30,23.967484800000875
투자자별,001250,001250,RetailContra_10_90,23.80329986500059
투자자별,009540,009540,RetailContra_5_80,23.58926299200146
투자자별,012630,012630,TrendStr_20_100_10,23.350207421000256
투자자별,001460,001460,TrendStr_20_100_10,23.10240890000056
투자자별,011070,011070,TrendStr_10_50_5,23.009359800001487
투자자별,032640,032640,BB_20_2_F5,22.98594132000032
투자자별,006260,006260,VolAdj_F10_V20,22.891134250000626
투자자별,017860,017860,VolSpike_20_2x,22.850951439000145
투자자별,004840,004840,VolAdj_F5_V15,22.61475647000077
앙상블,207940,삼성바이오로직스,Voting_5,22.40841218100138
투자자별,015590,015590,MACD_12_26_9_F5,22.07993167400073
투자자별,000680,000680,VolAdj_F10_V20,21.731232955001296
투자자별,011070,011070,RSI_7_25_F10,21.63751420000078
앙상블,51910,LG화학,Voting_3,21.10013670000185
투자자별,016610,016610,RetailContra_5_80,21.06793534500101
투자자별,001045,001045,MACD_12_26_9_F5,21.04718302400075
투자자별,000480,000480,RSI_14_30_F5,20.845844670000464
투자자별,007340,007340,SmartDiv_50_20,20.343112705000728
투자자별,012030,012030,VolSpike_20_2x,20.270950988000944
투자자별,016610,016610,SmartDiv_20_10,20.21884797500116
투자자별,004840,004840,RetailContra_10_90,19.975950999000624
투자자별,011200,011200,VolAdj_F10_V20,19.91770935900079
투자자별,000300,000300,RetailContra_5_80,19.735126276001512
투자자별,007340,007340,TrendStr_10_50_5,19.686983578000977
앙상블,5930,삼성전자,MomQuality_10_5,19.265553860001205
투자자별,001460,001460,VolAdj_F5_V15,19.236619450001253
투자자별,012630,012630,VolSpike_20_2x,18.892057177000652
투자자별,000990,000990,RSI_7_25_F10,18.799315700000943
투자자별,051910,051910,VolSpike_10_3x,18.67399050000009
투자자별,000300,000300,VolSpike_10_3x,18.650515164000392
앙상블,68270,셀트리온제약,Breakout_20_5,18.567253642000644
투자자별,009540,009540,RSI_7_25_F10,18.27797401400103
투자자별,003580,003580,BB_20_2.5_F10,18.02005917500013
앙상블,5930,삼성전자,VolBreak_0.6_5,17.893017160001783
앙상블,5930,삼성전자,Breakout_10_3,17.73105100000115
투자자별,011070,011070,SmartDiv_20_10,17.4740275000027
투자자별,012030,012030,RSI_14_30_F5,17.326011417000515
투자자별,000680,000680,MACD_8_21_5_F10,17.32018400500074
앙상블,5930,삼성전자,Breakout_50_10,17.270518500000478
투자자별,051910,051910,VolSpike_20_2x,17.001261500000567
앙상블,5380,현대차,MomQuality_10_5,16.936961700001778
투자자별,000680,000680,BB_20_2.5_F10,16.56303454000014
투자자별,014790,014790,MACD_12_26_9_F5,16.526880675000577
앙상블,35720,카카오,Voting_5,16.239426610001324
투자자별,016610,016610,MACD_12_26_9_F5,16.121308965000523
투자자별,001530,001530,RetailContra_5_80,15.972472686001185
투자자별,000990,000990,VolSpike_10_3x,15.96022765000032
앙상블,373220,LG에너지솔루션,Adaptive_40,15.36240000000076
투자자별,001250,001250,MACD_12_26_9_F5,15.118851016000717
투자자별,000990,000990,VolSpike_20_2x,14.88864155000095
투자자별,001460,001460,TrendStr_10_50_5,14.687585150000643
투자자별,001465,001465,MACD_8_21_5_F10,14.673117120000526
투자자별,007340,007340,SmartDiv_20_10,14.534148765001072
투자자별,001460,001460,VolAdj_F10_V20,14.495609250001191
투자자별,003580,003580,SmartDiv_20_10,14.107328766003985
투자자별,003580,003580,TrendStr_10_50_5,14.053868257001444
투자자별,005830,005830,TrendStr_20_100_10,14.04873895000045
투자자별,009540,009540,VolSpike_20_2x,14.048618977000713
투자자별,000300,000300,BB_20_2_F5,13.698072772000373
투자자별,000215,000215,TrendStr_20_100_10,13.645680797000615
투자자별,017940,017940,TrendStr_20_100_10,13.622276750000594
투자자별,001465,001465,RetailContra_10_90,13.61607226000017
투자자별,011150,011150,VolAdj_F10_V20,13.220275370001556
앙상블,86520,에코프로,Breakout_50_10,13.1370807850005
앙상블,28300,HLB,Voting_3,13.11625120800194
투자자별,006360,006360,BB_20_2_F5,13.102717100000364
투자자별,000480,000480,VolAdj_F10_V20,12.877555305001362
투자자별,000300,000300,RetailContra_10_90,12.48450308900054
투자자별,012630,012630,TrendStr_10_50_5,12.454253441000596
투자자별,007700,007700,VolSpike_10_3x,12.176377985000268
투자자별,014790,014790,BB_20_2.5_F10,12.055776890000075
투자자별,001040,001040,VolSpike_20_2x,12.017412541000768
투자자별,011070,011070,VolAdj_F5_V15,11.942524800000369
투자자별,006260,006260,BB_20_2_F5,11.793973200000403
투자자별,001530,001530,RSI_14_30_F5,11.75238943100062
투자자별,015590,015590,SmartDiv_20_10,11.423282656001613
투자자별,007340,007340,RetailContra_5_80,11.343857345001132
앙상블,293490,카카오게임즈,Voting_5,11.323497350000784
투자자별,00104K,00104K,RSI_7_25_F10,11.172453600000292
투자자별,000215,000215,MACD_8_21_5_F10,11.160889700000762
투자자별,016610,016610,RetailContra_10_90,11.140308920000448
투자자별,016610,016610,VolSpike_20_2x,10.838170850000918
투자자별,002460,002460,RSI_7_25_F10,10.64617861000067
투자자별,060980,060980,RSI_7_25_F10,10.400526600000903
투자자별,000120,000120,VolSpike_10_3x,10.368022900000216
앙상블,207940,삼성바이오로직스,MomQuality_20_10,10.191624578001038
투자자별,032640,032640,RSI_14_30_F5,10.048769440000296
투자자별,004840,004840,RSI_7_25_F10,9.990415489000483
투자자별,003555,003555,RetailContra_10_90,9.835251360000283
투자자별,001040,001040,TrendStr_20_100_10,9.618580134000332
투자자별,000210,000210,BB_20_2.5_F10,9.59589853200008
투자자별,004840,004840,MACD_12_26_9_F5,9.509653242000477
투자자별,006360,006360,VolSpike_20_2x,9.291243180000691
투자자별,00104K,00104K,VolAdj_F5_V15,9.10757225000076
투자자별,001045,001045,VolSpike_10_3x,9.103422960000335
투자자별,000210,000210,BB_20_2_F5,8.94564326300034
