rank,market,exchange,timeframe,universe,strategy,params,return_pct,sharpe,mdd_pct,trades
649,futures,binance_futures,1d,top10,OR_LOOSE+oi+fear_greed+vix,KAMA5/TSMOM90/MA30,88.81374567342006,0.3710143171929571,-70.6395106122795,1672
650,futures,binance_futures,1d,top10,OR_LOOSE+funding+fear_greed+vix,KAMA5/TSMOM90/MA30,88.81374567342006,0.3710143171929571,-70.6395106122795,1672
651,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+fear_greed+vix,KAMA5/TSMOM90/MA30,88.81374567342006,0.3710143171929571,-70.6395106122795,1672
652,futures,binance_futures,1d,top10,OR_LOOSE+funding+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,88.81374567342006,0.3710143171929571,-70.6395106122795,1672
653,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,88.81374567342006,0.3710143171929571,-70.6395106122795,1672
654,futures,binance_futures,1d,top10,OR_LOOSE+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,88.81374567342006,0.3710143171929571,-70.6395106122795,1672
655,futures,binance_futures,1d,top10,OR_LOOSE+oi+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,88.81374567342006,0.3710143171929571,-70.6395106122795,1672
656,futures,binance_futures,1d,top10,OR_LOOSE+fear_greed+vix,KAMA5/TSMOM90/MA30,88.81374567342006,0.3710143171929571,-70.6395106122795,1672
657,futures,binance_futures,1d,btc_only,OR_LOOSE+funding,KAMA5/TSMOM90/MA30,105.49986757380493,0.3658619730704159,-66.88917336271416,372
658,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio,KAMA5/TSMOM90/MA30,105.49986757380493,0.3658619730704159,-66.88917336271416,372
659,futures,binance_futures,1d,btc_only,OR_LOOSE+base,KAMA5/TSMOM90/MA30,105.49986757380493,0.3658619730704159,-66.88917336271416,372
660,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio,KAMA5/TSMOM90/MA30,105.49986757380493,0.3658619730704159,-66.88917336271416,372
661,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio,KAMA5/TSMOM90/MA30,105.49986757380493,0.3658619730704159,-66.88917336271416,372
662,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi,KAMA5/TSMOM90/MA30,105.49986757380493,0.3658619730704159,-66.88917336271416,372
663,futures,binance_futures,1d,btc_only,OR_LOOSE+oi,KAMA5/TSMOM90/MA30,105.49986757380493,0.3658619730704159,-66.88917336271416,372
664,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio,KAMA5/TSMOM90/MA30,105.49986757380493,0.3658619730704159,-66.88917336271416,372
665,futures,binance_futures,1d,top20,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,83.36954821295214,0.365334149933914,-58.514807255902056,2316
666,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,83.36954821295214,0.365334149933914,-58.514807255902056,2316
667,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,83.36954821295214,0.365334149933914,-58.514807255902056,2316
668,futures,binance_futures,1d,top20,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,83.36954821295214,0.365334149933914,-58.514807255902056,2316
669,futures,binance_futures,1d,top20,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,83.36954821295214,0.365334149933914,-58.514807255902056,2316
670,futures,binance_futures,1d,top20,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,83.36954821295214,0.365334149933914,-58.514807255902056,2316
671,futures,binance_futures,1d,top20,OR_LOOSE+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,83.36954821295214,0.365334149933914,-58.514807255902056,2316
672,futures,binance_futures,1d,top20,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,83.36954821295214,0.365334149933914,-58.514807255902056,2316
673,futures,binance_futures,4h,btc_only,OR_LOOSE,KAMA60/TSMOM360/MA180,84.85620599611488,0.356012242053162,-68.31877382644358,1402
674,futures,binance_futures,1d,top20,OR_LOOSE+oi+fear_greed,KAMA10/TSMOM60/MA30,75.54072176096841,0.3519602321316591,-77.33588317445081,2004
675,futures,binance_futures,1d,top20,OR_LOOSE+funding+fear_greed,KAMA10/TSMOM60/MA30,75.54072176096841,0.3519602321316591,-77.33588317445081,2004
676,futures,binance_futures,1d,top20,OR_LOOSE+fear_greed,KAMA10/TSMOM60/MA30,75.54072176096841,0.3519602321316591,-77.33588317445081,2004
677,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+fear_greed,KAMA10/TSMOM60/MA30,75.54072176096841,0.3519602321316591,-77.33588317445081,2004
678,futures,binance_futures,1d,top20,OR_LOOSE+funding+lsratio+fear_greed,KAMA10/TSMOM60/MA30,75.54072176096841,0.3519602321316591,-77.33588317445081,2004
679,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+lsratio+fear_greed,KAMA10/TSMOM60/MA30,75.54072176096841,0.3519602321316591,-77.33588317445081,2004
680,futures,binance_futures,1d,top20,OR_LOOSE+lsratio+fear_greed,KAMA10/TSMOM60/MA30,75.54072176096841,0.3519602321316591,-77.33588317445081,2004
681,futures,binance_futures,1d,top20,OR_LOOSE+oi+lsratio+fear_greed,KAMA10/TSMOM60/MA30,75.54072176096841,0.3519602321316591,-77.33588317445081,2004
682,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+dxy,KAMA10/TSMOM60/MA30,89.2242801174655,0.3396537272449273,-67.06362236864084,568
683,futures,binance_futures,1d,btc_only,OR_LOOSE+dxy,KAMA10/TSMOM60/MA30,89.2242801174655,0.3396537272449273,-67.06362236864084,568
684,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+dxy,KAMA10/TSMOM60/MA30,89.2242801174655,0.3396537272449273,-67.06362236864084,568
685,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+dxy,KAMA10/TSMOM60/MA30,89.2242801174655,0.3396537272449273,-67.06362236864084,568
686,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+dxy,KAMA10/TSMOM60/MA30,89.2242801174655,0.3396537272449273,-67.06362236864084,568
687,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+dxy,KAMA10/TSMOM60/MA30,89.2242801174655,0.3396537272449273,-67.06362236864084,568
688,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+dxy,KAMA10/TSMOM60/MA30,89.2242801174655,0.3396537272449273,-67.06362236864084,568
689,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+dxy,KAMA10/TSMOM60/MA30,89.2242801174655,0.3396537272449273,-67.06362236864084,568
690,futures,binance_futures,1d,top5,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,70.63313614513554,0.3363438312898175,-55.16373272517067,1364
691,futures,binance_futures,1d,top5,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,70.63313614513554,0.3363438312898175,-55.16373272517067,1364
692,futures,binance_futures,1d,top5,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,70.63313614513554,0.3363438312898175,-55.16373272517067,1364
693,futures,binance_futures,1d,top5,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,70.63313614513554,0.3363438312898175,-55.16373272517067,1364
694,futures,binance_futures,1d,top5,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,70.63313614513554,0.3363438312898175,-55.16373272517067,1364
695,futures,binance_futures,1d,top5,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,70.63313614513554,0.3363438312898175,-55.16373272517067,1364
696,futures,binance_futures,1d,top5,OR_LOOSE+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,70.63313614513554,0.3363438312898175,-55.16373272517067,1364
697,futures,binance_futures,1d,top5,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,70.63313614513554,0.3363438312898175,-55.16373272517067,1364
698,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+vix+dxy,KAMA10/TSMOM60/MA30,78.12018504085732,0.3238830916596678,-66.55219503400377,570
699,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+vix+dxy,KAMA10/TSMOM60/MA30,78.12018504085732,0.3238830916596678,-66.55219503400377,570
700,futures,binance_futures,1d,btc_only,OR_LOOSE+vix+dxy,KAMA10/TSMOM60/MA30,78.12018504085732,0.3238830916596678,-66.55219503400377,570
701,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+vix+dxy,KAMA10/TSMOM60/MA30,78.12018504085732,0.3238830916596678,-66.55219503400377,570
702,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+vix+dxy,KAMA10/TSMOM60/MA30,78.12018504085732,0.3238830916596678,-66.55219503400377,570
703,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+vix+dxy,KAMA10/TSMOM60/MA30,78.12018504085732,0.3238830916596678,-66.55219503400377,570
704,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+vix+dxy,KAMA10/TSMOM60/MA30,78.12018504085732,0.3238830916596678,-66.55219503400377,570
705,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+vix+dxy,KAMA10/TSMOM60/MA30,78.12018504085732,0.3238830916596678,-66.55219503400377,570
706,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+dxy,KAMA20/TSMOM30/MA50,69.81032130814881,0.3152464970598879,-69.10801637009256,482
707,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+dxy,KAMA20/TSMOM30/MA50,69.81032130814881,0.3152464970598879,-69.10801637009256,482
708,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+dxy,KAMA20/TSMOM30/MA50,69.81032130814881,0.3152464970598879,-69.10801637009256,482
709,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+dxy,KAMA20/TSMOM30/MA50,69.81032130814881,0.3152464970598879,-69.10801637009256,482
710,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+dxy,KAMA20/TSMOM30/MA50,69.81032130814881,0.3152464970598879,-69.10801637009256,482
711,futures,binance_futures,1d,btc_only,OR_LOOSE+dxy,KAMA20/TSMOM30/MA50,69.81032130814881,0.3152464970598879,-69.10801637009256,482
712,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+dxy,KAMA20/TSMOM30/MA50,69.81032130814881,0.3152464970598879,-69.10801637009256,482
713,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+dxy,KAMA20/TSMOM30/MA50,69.81032130814881,0.3152464970598879,-69.10801637009256,482
714,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+vix,KAMA5/TSMOM90/MA30,62.177859216624384,0.3086409984334237,-63.86310981253459,374
715,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+vix,KAMA5/TSMOM90/MA30,62.177859216624384,0.3086409984334237,-63.86310981253459,374
716,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+vix,KAMA5/TSMOM90/MA30,62.177859216624384,0.3086409984334237,-63.86310981253459,374
717,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+vix,KAMA5/TSMOM90/MA30,62.177859216624384,0.3086409984334237,-63.86310981253459,374
718,futures,binance_futures,1d,btc_only,OR_LOOSE+vix,KAMA5/TSMOM90/MA30,62.177859216624384,0.3086409984334237,-63.86310981253459,374
719,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+vix,KAMA5/TSMOM90/MA30,62.177859216624384,0.3086409984334237,-63.86310981253459,374
720,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+vix,KAMA5/TSMOM90/MA30,62.177859216624384,0.3086409984334237,-63.86310981253459,374
721,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+vix,KAMA5/TSMOM90/MA30,62.177859216624384,0.3086409984334237,-63.86310981253459,374
722,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed+vix,KAMA20/TSMOM30/MA50,60.515196586378686,0.2987974064797616,-51.27289514296083,288
723,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed+vix,KAMA20/TSMOM30/MA50,60.515196586378686,0.2987974064797616,-51.27289514296083,288
724,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed+vix,KAMA20/TSMOM30/MA50,60.515196586378686,0.2987974064797616,-51.27289514296083,288
725,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed+vix,KAMA20/TSMOM30/MA50,60.515196586378686,0.2987974064797616,-51.27289514296083,288
726,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed+vix,KAMA20/TSMOM30/MA50,60.515196586378686,0.2987974064797616,-51.27289514296083,288
727,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed+vix,KAMA20/TSMOM30/MA50,60.515196586378686,0.2987974064797616,-51.27289514296083,288
728,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed+vix,KAMA20/TSMOM30/MA50,60.515196586378686,0.2987974064797616,-51.27289514296083,288
729,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed+vix,KAMA20/TSMOM30/MA50,60.515196586378686,0.2987974064797616,-51.27289514296083,288
730,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed,KAMA10/TSMOM60/MA30,56.43280486990027,0.293986345098518,-52.67266386196021,408
731,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed,KAMA10/TSMOM60/MA30,56.43280486990027,0.293986345098518,-52.67266386196021,408
732,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed,KAMA10/TSMOM60/MA30,56.43280486990027,0.293986345098518,-52.67266386196021,408
733,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed,KAMA10/TSMOM60/MA30,56.43280486990027,0.293986345098518,-52.67266386196021,408
734,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed,KAMA10/TSMOM60/MA30,56.43280486990027,0.293986345098518,-52.67266386196021,408
735,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed,KAMA10/TSMOM60/MA30,56.43280486990027,0.293986345098518,-52.67266386196021,408
736,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed,KAMA10/TSMOM60/MA30,56.43280486990027,0.293986345098518,-52.67266386196021,408
737,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed,KAMA10/TSMOM60/MA30,56.43280486990027,0.293986345098518,-52.67266386196021,408
738,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+lsratio+fear_greed,KAMA5/TSMOM90/MA30,40.87500602752681,0.2840651660451651,-67.36849094615317,1682
739,futures,binance_futures,1d,top10,OR_LOOSE+oi+lsratio+fear_greed,KAMA5/TSMOM90/MA30,40.87500602752681,0.2840651660451651,-67.36849094615317,1682
740,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+fear_greed,KAMA5/TSMOM90/MA30,40.87500602752681,0.2840651660451651,-67.36849094615317,1682
741,futures,binance_futures,1d,top10,OR_LOOSE+funding+lsratio+fear_greed,KAMA5/TSMOM90/MA30,40.87500602752681,0.2840651660451651,-67.36849094615317,1682
742,futures,binance_futures,1d,top10,OR_LOOSE+funding+fear_greed,KAMA5/TSMOM90/MA30,40.87500602752681,0.2840651660451651,-67.36849094615317,1682
743,futures,binance_futures,1d,top10,OR_LOOSE+fear_greed,KAMA5/TSMOM90/MA30,40.87500602752681,0.2840651660451651,-67.36849094615317,1682
744,futures,binance_futures,1d,top10,OR_LOOSE+oi+fear_greed,KAMA5/TSMOM90/MA30,40.87500602752681,0.2840651660451651,-67.36849094615317,1682
745,futures,binance_futures,1d,top10,OR_LOOSE+lsratio+fear_greed,KAMA5/TSMOM90/MA30,40.87500602752681,0.2840651660451651,-67.36849094615317,1682
746,futures,binance_futures,1d,top10,OR_LOOSE+funding+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,43.99728147072215,0.2803369987021843,-61.718221070128955,1976
747,futures,binance_futures,1d,top10,OR_LOOSE+fear_greed+dxy,KAMA10/TSMOM60/MA30,43.99728147072215,0.2803369987021843,-61.718221070128955,1976
748,futures,binance_futures,1d,top10,OR_LOOSE+funding+fear_greed+dxy,KAMA10/TSMOM60/MA30,43.99728147072215,0.2803369987021843,-61.718221070128955,1976
749,futures,binance_futures,1d,top10,OR_LOOSE+oi+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,43.99728147072215,0.2803369987021843,-61.718221070128955,1976
750,futures,binance_futures,1d,top10,OR_LOOSE+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,43.99728147072215,0.2803369987021843,-61.718221070128955,1976
751,futures,binance_futures,1d,top10,OR_LOOSE+oi+fear_greed+dxy,KAMA10/TSMOM60/MA30,43.99728147072215,0.2803369987021843,-61.718221070128955,1976
752,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+fear_greed+dxy,KAMA10/TSMOM60/MA30,43.99728147072215,0.2803369987021843,-61.718221070128955,1976
753,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,43.99728147072215,0.2803369987021843,-61.718221070128955,1976
754,futures,binance_futures,1d,top20,OR_LOOSE+funding+fear_greed+vix,KAMA5/TSMOM90/MA30,29.43159873810457,0.2631549292442414,-80.61327439430359,2294
755,futures,binance_futures,1d,top20,OR_LOOSE+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,29.43159873810457,0.2631549292442414,-80.61327439430359,2294
756,futures,binance_futures,1d,top20,OR_LOOSE+oi+fear_greed+vix,KAMA5/TSMOM90/MA30,29.43159873810457,0.2631549292442414,-80.61327439430359,2294
757,futures,binance_futures,1d,top20,OR_LOOSE+fear_greed+vix,KAMA5/TSMOM90/MA30,29.43159873810457,0.2631549292442414,-80.61327439430359,2294
758,futures,binance_futures,1d,top20,OR_LOOSE+oi+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,29.43159873810457,0.2631549292442414,-80.61327439430359,2294
759,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,29.43159873810457,0.2631549292442414,-80.61327439430359,2294
760,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+fear_greed+vix,KAMA5/TSMOM90/MA30,29.43159873810457,0.2631549292442414,-80.61327439430359,2294
761,futures,binance_futures,1d,top20,OR_LOOSE+funding+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,29.43159873810457,0.2631549292442414,-80.61327439430359,2294
762,futures,binance_futures,1d,top10,OR_LOOSE+oi+lsratio+fear_greed+dxy,KAMA20/TSMOM30/MA50,37.41463306543657,0.2629970067720081,-54.49757150651075,1740
763,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+fear_greed+dxy,KAMA20/TSMOM30/MA50,37.41463306543657,0.2629970067720081,-54.49757150651075,1740
764,futures,binance_futures,1d,top10,OR_LOOSE+lsratio+fear_greed+dxy,KAMA20/TSMOM30/MA50,37.41463306543657,0.2629970067720081,-54.49757150651075,1740
765,futures,binance_futures,1d,top10,OR_LOOSE+funding+fear_greed+dxy,KAMA20/TSMOM30/MA50,37.41463306543657,0.2629970067720081,-54.49757150651075,1740
766,futures,binance_futures,1d,top10,OR_LOOSE+funding+lsratio+fear_greed+dxy,KAMA20/TSMOM30/MA50,37.41463306543657,0.2629970067720081,-54.49757150651075,1740
767,futures,binance_futures,1d,top10,OR_LOOSE+oi+fear_greed+dxy,KAMA20/TSMOM30/MA50,37.41463306543657,0.2629970067720081,-54.49757150651075,1740
768,futures,binance_futures,1d,top10,OR_LOOSE+fear_greed+dxy,KAMA20/TSMOM30/MA50,37.41463306543657,0.2629970067720081,-54.49757150651075,1740
769,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+lsratio+fear_greed+dxy,KAMA20/TSMOM30/MA50,37.41463306543657,0.2629970067720081,-54.49757150651075,1740
770,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+vix+dxy,KAMA20/TSMOM30/MA50,39.31934571032064,0.2629084065632645,-70.01592404013721,484
771,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+vix+dxy,KAMA20/TSMOM30/MA50,39.31934571032064,0.2629084065632645,-70.01592404013721,484
772,futures,binance_futures,1d,btc_only,OR_LOOSE+vix+dxy,KAMA20/TSMOM30/MA50,39.31934571032064,0.2629084065632645,-70.01592404013721,484
773,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+vix+dxy,KAMA20/TSMOM30/MA50,39.31934571032064,0.2629084065632645,-70.01592404013721,484
774,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+vix+dxy,KAMA20/TSMOM30/MA50,39.31934571032064,0.2629084065632645,-70.01592404013721,484
775,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+vix+dxy,KAMA20/TSMOM30/MA50,39.31934571032064,0.2629084065632645,-70.01592404013721,484
776,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+vix+dxy,KAMA20/TSMOM30/MA50,39.31934571032064,0.2629084065632645,-70.01592404013721,484
777,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+vix+dxy,KAMA20/TSMOM30/MA50,39.31934571032064,0.2629084065632645,-70.01592404013721,484
778,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+fear_greed,KAMA5/TSMOM90/MA30,25.65210385088085,0.2576979484467827,-78.52755612574303,2284
779,futures,binance_futures,1d,top20,OR_LOOSE+oi+lsratio+fear_greed,KAMA5/TSMOM90/MA30,25.65210385088085,0.2576979484467827,-78.52755612574303,2284
780,futures,binance_futures,1d,top20,OR_LOOSE+funding+lsratio+fear_greed,KAMA5/TSMOM90/MA30,25.65210385088085,0.2576979484467827,-78.52755612574303,2284
781,futures,binance_futures,1d,top20,OR_LOOSE+lsratio+fear_greed,KAMA5/TSMOM90/MA30,25.65210385088085,0.2576979484467827,-78.52755612574303,2284
782,futures,binance_futures,1d,top20,OR_LOOSE+fear_greed,KAMA5/TSMOM90/MA30,25.65210385088085,0.2576979484467827,-78.52755612574303,2284
783,futures,binance_futures,1d,top20,OR_LOOSE+funding+fear_greed,KAMA5/TSMOM90/MA30,25.65210385088085,0.2576979484467827,-78.52755612574303,2284
784,futures,binance_futures,1d,top20,OR_LOOSE+oi+fear_greed,KAMA5/TSMOM90/MA30,25.65210385088085,0.2576979484467827,-78.52755612574303,2284
785,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+lsratio+fear_greed,KAMA5/TSMOM90/MA30,25.65210385088085,0.2576979484467827,-78.52755612574303,2284
786,futures,binance_futures,1d,top5,OR_LOOSE+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,33.65025685977507,0.2538210383422257,-57.39029738771444,1436
787,futures,binance_futures,1d,top5,OR_LOOSE+oi+fear_greed+dxy,KAMA5/TSMOM90/MA30,33.65025685977507,0.2538210383422257,-57.39029738771444,1436
788,futures,binance_futures,1d,top5,OR_LOOSE+fear_greed+dxy,KAMA5/TSMOM90/MA30,33.65025685977507,0.2538210383422257,-57.39029738771444,1436
789,futures,binance_futures,1d,top5,OR_LOOSE+funding+fear_greed+dxy,KAMA5/TSMOM90/MA30,33.65025685977507,0.2538210383422257,-57.39029738771444,1436
790,futures,binance_futures,1d,top5,OR_LOOSE+funding+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,33.65025685977507,0.2538210383422257,-57.39029738771444,1436
791,futures,binance_futures,1d,top5,OR_LOOSE+oi+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,33.65025685977507,0.2538210383422257,-57.39029738771444,1436
792,futures,binance_futures,1d,top5,OR_LOOSE+funding+oi+fear_greed+dxy,KAMA5/TSMOM90/MA30,33.65025685977507,0.2538210383422257,-57.39029738771444,1436
793,futures,binance_futures,1d,top5,OR_LOOSE+funding+oi+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,33.65025685977507,0.2538210383422257,-57.39029738771444,1436
794,futures,binance_futures,1d,top10,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,32.810834638390915,0.2517675209617793,-60.30691035921721,1978
795,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,32.810834638390915,0.2517675209617793,-60.30691035921721,1978
796,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,32.810834638390915,0.2517675209617793,-60.30691035921721,1978
797,futures,binance_futures,1d,top10,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,32.810834638390915,0.2517675209617793,-60.30691035921721,1978
798,futures,binance_futures,1d,top10,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,32.810834638390915,0.2517675209617793,-60.30691035921721,1978
799,futures,binance_futures,1d,top10,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,32.810834638390915,0.2517675209617793,-60.30691035921721,1978
800,futures,binance_futures,1d,top10,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,32.810834638390915,0.2517675209617793,-60.30691035921721,1978
801,futures,binance_futures,1d,top10,OR_LOOSE+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,32.810834638390915,0.2517675209617793,-60.30691035921721,1978
802,futures,binance_futures,1d,top20,OR_LOOSE+funding+fear_greed+vix,KAMA10/TSMOM60/MA30,21.02082799930011,0.2455181417817855,-80.82856053303853,2058
803,futures,binance_futures,1d,top20,OR_LOOSE+lsratio+fear_greed+vix,KAMA10/TSMOM60/MA30,21.02082799930011,0.2455181417817855,-80.82856053303853,2058
804,futures,binance_futures,1d,top20,OR_LOOSE+oi+lsratio+fear_greed+vix,KAMA10/TSMOM60/MA30,21.02082799930011,0.2455181417817855,-80.82856053303853,2058
805,futures,binance_futures,1d,top20,OR_LOOSE+funding+lsratio+fear_greed+vix,KAMA10/TSMOM60/MA30,21.02082799930011,0.2455181417817855,-80.82856053303853,2058
806,futures,binance_futures,1d,top20,OR_LOOSE+oi+fear_greed+vix,KAMA10/TSMOM60/MA30,21.02082799930011,0.2455181417817855,-80.82856053303853,2058
807,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+lsratio+fear_greed+vix,KAMA10/TSMOM60/MA30,21.02082799930011,0.2455181417817855,-80.82856053303853,2058
808,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+fear_greed+vix,KAMA10/TSMOM60/MA30,21.02082799930011,0.2455181417817855,-80.82856053303853,2058
809,futures,binance_futures,1d,top20,OR_LOOSE+fear_greed+vix,KAMA10/TSMOM60/MA30,21.02082799930011,0.2455181417817855,-80.82856053303853,2058
810,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+fear_greed+dxy,KAMA10/TSMOM60/MA30,19.91789246805225,0.222362862465562,-64.99276569567115,2596
811,futures,binance_futures,1d,top20,OR_LOOSE+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,19.91789246805225,0.222362862465562,-64.99276569567115,2596
