universe,kama_p,tsmom_p,btc_ma_p,filters,funding,oi,lsratio,fear_greed,vix,dxy,return,sharpe,mdd,trades,win_rate
top5,10,60,30,fear_greed,False,False,False,True,False,False,5.673318055067102,0.712392601363533,-0.5944800559766678,984,0.2926829268292683
top5,10,60,30,fear_greed+dxy,False,False,False,True,False,True,1.1267461045309326,0.40832995219659496,-0.5764078195242875,1354,0.36336779911373707
top5,10,60,30,fear_greed+vix,False,False,False,True,True,False,4.081242663611106,0.6416530913780277,-0.5573263841645555,1024,0.298828125
top5,10,60,30,fear_greed+vix+dxy,False,False,False,True,True,True,0.7063313614513554,0.33634383128981754,-0.5516373272517067,1364,0.3651026392961877
top5,10,60,30,lsratio,False,False,True,False,False,False,16.08313054197512,0.9160371172340275,-0.6285837497653716,800,0.2625
top5,10,60,30,lsratio+dxy,False,False,True,False,False,True,6.477897133002052,0.7480090297401225,-0.5645512541102246,1356,0.3805309734513274
top5,10,60,30,lsratio+vix,False,False,True,False,True,False,16.081980276482117,0.9148207327453249,-0.6295084749549844,826,0.2687651331719128
top5,10,60,30,lsratio+vix+dxy,False,False,True,False,True,True,5.573104958376495,0.7254780301033136,-0.5765939788103472,1366,0.383601756954612
top5,10,60,30,lsratio+fear_greed,False,False,True,True,False,False,5.673318055067102,0.712392601363533,-0.5944800559766678,984,0.2926829268292683
top5,10,60,30,lsratio+fear_greed+dxy,False,False,True,True,False,True,1.1267461045309326,0.40832995219659496,-0.5764078195242875,1354,0.36336779911373707
top5,10,60,30,lsratio+fear_greed+vix,False,False,True,True,True,False,4.081242663611106,0.6416530913780277,-0.5573263841645555,1024,0.298828125
top5,10,60,30,lsratio+fear_greed+vix+dxy,False,False,True,True,True,True,0.7063313614513554,0.33634383128981754,-0.5516373272517067,1364,0.3651026392961877
top5,10,60,30,oi,False,True,False,False,False,False,16.08313054197512,0.9160371172340275,-0.6285837497653716,800,0.2625
top5,10,60,30,oi+dxy,False,True,False,False,False,True,6.477897133002052,0.7480090297401225,-0.5645512541102246,1356,0.3805309734513274
top5,10,60,30,oi+vix,False,True,False,False,True,False,16.081980276482117,0.9148207327453249,-0.6295084749549844,826,0.2687651331719128
top5,10,60,30,oi+vix+dxy,False,True,False,False,True,True,5.573104958376495,0.7254780301033136,-0.5765939788103472,1366,0.383601756954612
top5,10,60,30,oi+fear_greed,False,True,False,True,False,False,5.673318055067102,0.712392601363533,-0.5944800559766678,984,0.2926829268292683
top5,10,60,30,oi+fear_greed+dxy,False,True,False,True,False,True,1.1267461045309326,0.40832995219659496,-0.5764078195242875,1354,0.36336779911373707
top5,10,60,30,oi+fear_greed+vix,False,True,False,True,True,False,4.081242663611106,0.6416530913780277,-0.5573263841645555,1024,0.298828125
top5,10,60,30,oi+fear_greed+vix+dxy,False,True,False,True,True,True,0.7063313614513554,0.33634383128981754,-0.5516373272517067,1364,0.3651026392961877
top5,10,60,30,oi+lsratio,False,True,True,False,False,False,16.08313054197512,0.9160371172340275,-0.6285837497653716,800,0.2625
top5,10,60,30,oi+lsratio+dxy,False,True,True,False,False,True,6.477897133002052,0.7480090297401225,-0.5645512541102246,1356,0.3805309734513274
top5,10,60,30,oi+lsratio+vix,False,True,True,False,True,False,16.081980276482117,0.9148207327453249,-0.6295084749549844,826,0.2687651331719128
top5,10,60,30,oi+lsratio+vix+dxy,False,True,True,False,True,True,5.573104958376495,0.7254780301033136,-0.5765939788103472,1366,0.383601756954612
top5,10,60,30,oi+lsratio+fear_greed,False,True,True,True,False,False,5.673318055067102,0.712392601363533,-0.5944800559766678,984,0.2926829268292683
top5,10,60,30,oi+lsratio+fear_greed+dxy,False,True,True,True,False,True,1.1267461045309326,0.40832995219659496,-0.5764078195242875,1354,0.36336779911373707
top5,10,60,30,oi+lsratio+fear_greed+vix,False,True,True,True,True,False,4.081242663611106,0.6416530913780277,-0.5573263841645555,1024,0.298828125
top5,10,60,30,oi+lsratio+fear_greed+vix+dxy,False,True,True,True,True,True,0.7063313614513554,0.33634383128981754,-0.5516373272517067,1364,0.3651026392961877
top5,10,60,30,funding,True,False,False,False,False,False,16.08313054197512,0.9160371172340275,-0.6285837497653716,800,0.2625
top5,10,60,30,funding+dxy,True,False,False,False,False,True,6.477897133002052,0.7480090297401225,-0.5645512541102246,1356,0.3805309734513274
top5,10,60,30,funding+vix,True,False,False,False,True,False,16.081980276482117,0.9148207327453249,-0.6295084749549844,826,0.2687651331719128
top5,10,60,30,funding+vix+dxy,True,False,False,False,True,True,5.573104958376495,0.7254780301033136,-0.5765939788103472,1366,0.383601756954612
top5,10,60,30,funding+fear_greed,True,False,False,True,False,False,5.673318055067102,0.712392601363533,-0.5944800559766678,984,0.2926829268292683
top5,10,60,30,funding+fear_greed+dxy,True,False,False,True,False,True,1.1267461045309326,0.40832995219659496,-0.5764078195242875,1354,0.36336779911373707
top5,10,60,30,funding+fear_greed+vix,True,False,False,True,True,False,4.081242663611106,0.6416530913780277,-0.5573263841645555,1024,0.298828125
top5,10,60,30,funding+fear_greed+vix+dxy,True,False,False,True,True,True,0.7063313614513554,0.33634383128981754,-0.5516373272517067,1364,0.3651026392961877
top5,10,60,30,funding+lsratio,True,False,True,False,False,False,16.08313054197512,0.9160371172340275,-0.6285837497653716,800,0.2625
top5,10,60,30,funding+lsratio+dxy,True,False,True,False,False,True,6.477897133002052,0.7480090297401225,-0.5645512541102246,1356,0.3805309734513274
top5,10,60,30,funding+lsratio+vix,True,False,True,False,True,False,16.081980276482117,0.9148207327453249,-0.6295084749549844,826,0.2687651331719128
top5,10,60,30,funding+lsratio+vix+dxy,True,False,True,False,True,True,5.573104958376495,0.7254780301033136,-0.5765939788103472,1366,0.383601756954612
top5,10,60,30,funding+lsratio+fear_greed,True,False,True,True,False,False,5.673318055067102,0.712392601363533,-0.5944800559766678,984,0.2926829268292683
top5,10,60,30,funding+lsratio+fear_greed+dxy,True,False,True,True,False,True,1.1267461045309326,0.40832995219659496,-0.5764078195242875,1354,0.36336779911373707
top5,10,60,30,funding+lsratio+fear_greed+vix,True,False,True,True,True,False,4.081242663611106,0.6416530913780277,-0.5573263841645555,1024,0.298828125
top5,10,60,30,funding+lsratio+fear_greed+vix+dxy,True,False,True,True,True,True,0.7063313614513554,0.33634383128981754,-0.5516373272517067,1364,0.3651026392961877
top5,10,60,30,funding+oi,True,True,False,False,False,False,16.08313054197512,0.9160371172340275,-0.6285837497653716,800,0.2625
top5,10,60,30,funding+oi+dxy,True,True,False,False,False,True,6.477897133002052,0.7480090297401225,-0.5645512541102246,1356,0.3805309734513274
top5,10,60,30,funding+oi+vix,True,True,False,False,True,False,16.081980276482117,0.9148207327453249,-0.6295084749549844,826,0.2687651331719128
top5,10,60,30,funding+oi+vix+dxy,True,True,False,False,True,True,5.573104958376495,0.7254780301033136,-0.5765939788103472,1366,0.383601756954612
top5,10,60,30,funding+oi+fear_greed,True,True,False,True,False,False,5.673318055067102,0.712392601363533,-0.5944800559766678,984,0.2926829268292683
top5,10,60,30,funding+oi+fear_greed+dxy,True,True,False,True,False,True,1.1267461045309326,0.40832995219659496,-0.5764078195242875,1354,0.36336779911373707
top5,10,60,30,funding+oi+fear_greed+vix,True,True,False,True,True,False,4.081242663611106,0.6416530913780277,-0.5573263841645555,1024,0.298828125
top5,10,60,30,funding+oi+fear_greed+vix+dxy,True,True,False,True,True,True,0.7063313614513554,0.33634383128981754,-0.5516373272517067,1364,0.3651026392961877
top5,10,60,30,funding+oi+lsratio,True,True,True,False,False,False,16.08313054197512,0.9160371172340275,-0.6285837497653716,800,0.2625
top5,10,60,30,funding+oi+lsratio+dxy,True,True,True,False,False,True,6.477897133002052,0.7480090297401225,-0.5645512541102246,1356,0.3805309734513274
top5,10,60,30,funding+oi+lsratio+vix,True,True,True,False,True,False,16.081980276482117,0.9148207327453249,-0.6295084749549844,826,0.2687651331719128
top5,10,60,30,funding+oi+lsratio+vix+dxy,True,True,True,False,True,True,5.573104958376495,0.7254780301033136,-0.5765939788103472,1366,0.383601756954612
top5,10,60,30,funding+oi+lsratio+fear_greed,True,True,True,True,False,False,5.673318055067102,0.712392601363533,-0.5944800559766678,984,0.2926829268292683
top5,10,60,30,funding+oi+lsratio+fear_greed+dxy,True,True,True,True,False,True,1.1267461045309326,0.40832995219659496,-0.5764078195242875,1354,0.36336779911373707
top5,10,60,30,funding+oi+lsratio+fear_greed+vix,True,True,True,True,True,False,4.081242663611106,0.6416530913780277,-0.5573263841645555,1024,0.298828125
top5,10,60,30,funding+oi+lsratio+fear_greed+vix+dxy,True,True,True,True,True,True,0.7063313614513554,0.33634383128981754,-0.5516373272517067,1364,0.3651026392961877
top5,20,30,50,base,False,False,False,False,False,False,38.82148522910436,0.901833534164239,-0.6414606933656464,476,0.2773109243697479
top5,20,30,50,dxy,False,False,False,False,False,True,11.523714942491951,0.9346770306836854,-0.5175261995469581,1180,0.4152542372881356
top5,20,30,50,vix,False,False,False,False,True,False,15.774428527692415,0.9378532974832945,-0.593578771794029,522,0.2796934865900383
top5,20,30,50,vix+dxy,False,False,False,False,True,True,7.915289013594773,0.8336218708578994,-0.5011894908812548,1206,0.417910447761194
top5,20,30,50,fear_greed,False,False,False,True,False,False,11.260746764623285,0.7536297387740767,-0.6093653312724944,694,0.3314121037463977
top5,20,30,50,fear_greed+dxy,False,False,False,True,False,True,2.8907178944503116,0.6177881067183798,-0.49415988819712064,1204,0.4119601328903654
top5,20,30,50,fear_greed+vix,False,False,False,True,True,False,4.705787277389795,0.6855717766464482,-0.5235983812792409,730,0.3287671232876712
top5,20,30,50,fear_greed+vix+dxy,False,False,False,True,True,True,1.5959255373082262,0.48483129121835417,-0.4816555252642863,1228,0.40879478827361565
top5,20,30,50,lsratio,False,False,True,False,False,False,38.82148522910436,0.901833534164239,-0.6414606933656464,476,0.2773109243697479
top5,20,30,50,lsratio+dxy,False,False,True,False,False,True,11.523714942491951,0.9346770306836854,-0.5175261995469581,1180,0.4152542372881356
top5,20,30,50,lsratio+vix,False,False,True,False,True,False,15.774428527692415,0.9378532974832945,-0.593578771794029,522,0.2796934865900383
top5,20,30,50,lsratio+vix+dxy,False,False,True,False,True,True,7.915289013594773,0.8336218708578994,-0.5011894908812548,1206,0.417910447761194
top5,20,30,50,lsratio+fear_greed,False,False,True,True,False,False,11.260746764623285,0.7536297387740767,-0.6093653312724944,694,0.3314121037463977
top5,20,30,50,lsratio+fear_greed+dxy,False,False,True,True,False,True,2.8907178944503116,0.6177881067183798,-0.49415988819712064,1204,0.4119601328903654
top5,20,30,50,lsratio+fear_greed+vix,False,False,True,True,True,False,4.705787277389795,0.6855717766464482,-0.5235983812792409,730,0.3287671232876712
top5,20,30,50,lsratio+fear_greed+vix+dxy,False,False,True,True,True,True,1.5959255373082262,0.48483129121835417,-0.4816555252642863,1228,0.40879478827361565
top5,20,30,50,oi,False,True,False,False,False,False,38.82148522910436,0.901833534164239,-0.6414606933656464,476,0.2773109243697479
top5,20,30,50,oi+dxy,False,True,False,False,False,True,11.523714942491951,0.9346770306836854,-0.5175261995469581,1180,0.4152542372881356
top5,20,30,50,oi+vix,False,True,False,False,True,False,15.774428527692415,0.9378532974832945,-0.593578771794029,522,0.2796934865900383
top5,20,30,50,oi+vix+dxy,False,True,False,False,True,True,7.915289013594773,0.8336218708578994,-0.5011894908812548,1206,0.417910447761194
top5,20,30,50,oi+fear_greed,False,True,False,True,False,False,11.260746764623285,0.7536297387740767,-0.6093653312724944,694,0.3314121037463977
top5,20,30,50,oi+fear_greed+dxy,False,True,False,True,False,True,2.8907178944503116,0.6177881067183798,-0.49415988819712064,1204,0.4119601328903654
top5,20,30,50,oi+fear_greed+vix,False,True,False,True,True,False,4.705787277389795,0.6855717766464482,-0.5235983812792409,730,0.3287671232876712
top5,20,30,50,oi+fear_greed+vix+dxy,False,True,False,True,True,True,1.5959255373082262,0.48483129121835417,-0.4816555252642863,1228,0.40879478827361565
top5,20,30,50,oi+lsratio,False,True,True,False,False,False,38.82148522910436,0.901833534164239,-0.6414606933656464,476,0.2773109243697479
top5,20,30,50,oi+lsratio+dxy,False,True,True,False,False,True,11.523714942491951,0.9346770306836854,-0.5175261995469581,1180,0.4152542372881356
top5,20,30,50,oi+lsratio+vix,False,True,True,False,True,False,15.774428527692415,0.9378532974832945,-0.593578771794029,522,0.2796934865900383
top5,20,30,50,oi+lsratio+vix+dxy,False,True,True,False,True,True,7.915289013594773,0.8336218708578994,-0.5011894908812548,1206,0.417910447761194
top5,20,30,50,oi+lsratio+fear_greed,False,True,True,True,False,False,11.260746764623285,0.7536297387740767,-0.6093653312724944,694,0.3314121037463977
top5,20,30,50,oi+lsratio+fear_greed+dxy,False,True,True,True,False,True,2.8907178944503116,0.6177881067183798,-0.49415988819712064,1204,0.4119601328903654
top5,20,30,50,oi+lsratio+fear_greed+vix,False,True,True,True,True,False,4.705787277389795,0.6855717766464482,-0.5235983812792409,730,0.3287671232876712
top5,20,30,50,oi+lsratio+fear_greed+vix+dxy,False,True,True,True,True,True,1.5959255373082262,0.48483129121835417,-0.4816555252642863,1228,0.40879478827361565
top5,20,30,50,funding,True,False,False,False,False,False,38.82148522910436,0.901833534164239,-0.6414606933656464,476,0.2773109243697479
top5,20,30,50,funding+dxy,True,False,False,False,False,True,11.523714942491951,0.9346770306836854,-0.5175261995469581,1180,0.4152542372881356
top5,20,30,50,funding+vix,True,False,False,False,True,False,15.774428527692415,0.9378532974832945,-0.593578771794029,522,0.2796934865900383
top5,20,30,50,funding+vix+dxy,True,False,False,False,True,True,7.915289013594773,0.8336218708578994,-0.5011894908812548,1206,0.417910447761194
top5,20,30,50,funding+fear_greed,True,False,False,True,False,False,11.260746764623285,0.7536297387740767,-0.6093653312724944,694,0.3314121037463977
top5,20,30,50,funding+fear_greed+dxy,True,False,False,True,False,True,2.8907178944503116,0.6177881067183798,-0.49415988819712064,1204,0.4119601328903654
top5,20,30,50,funding+fear_greed+vix,True,False,False,True,True,False,4.705787277389795,0.6855717766464482,-0.5235983812792409,730,0.3287671232876712
top5,20,30,50,funding+fear_greed+vix+dxy,True,False,False,True,True,True,1.5959255373082262,0.48483129121835417,-0.4816555252642863,1228,0.40879478827361565
top5,20,30,50,funding+lsratio,True,False,True,False,False,False,38.82148522910436,0.901833534164239,-0.6414606933656464,476,0.2773109243697479
top5,20,30,50,funding+lsratio+dxy,True,False,True,False,False,True,11.523714942491951,0.9346770306836854,-0.5175261995469581,1180,0.4152542372881356
top5,20,30,50,funding+lsratio+vix,True,False,True,False,True,False,15.774428527692415,0.9378532974832945,-0.593578771794029,522,0.2796934865900383
top5,20,30,50,funding+lsratio+vix+dxy,True,False,True,False,True,True,7.915289013594773,0.8336218708578994,-0.5011894908812548,1206,0.417910447761194
top5,20,30,50,funding+lsratio+fear_greed,True,False,True,True,False,False,11.260746764623285,0.7536297387740767,-0.6093653312724944,694,0.3314121037463977
top5,20,30,50,funding+lsratio+fear_greed+dxy,True,False,True,True,False,True,2.8907178944503116,0.6177881067183798,-0.49415988819712064,1204,0.4119601328903654
top5,20,30,50,funding+lsratio+fear_greed+vix,True,False,True,True,True,False,4.705787277389795,0.6855717766464482,-0.5235983812792409,730,0.3287671232876712
top5,20,30,50,funding+lsratio+fear_greed+vix+dxy,True,False,True,True,True,True,1.5959255373082262,0.48483129121835417,-0.4816555252642863,1228,0.40879478827361565
top5,20,30,50,funding+oi,True,True,False,False,False,False,38.82148522910436,0.901833534164239,-0.6414606933656464,476,0.2773109243697479
top5,20,30,50,funding+oi+dxy,True,True,False,False,False,True,11.523714942491951,0.9346770306836854,-0.5175261995469581,1180,0.4152542372881356
top5,20,30,50,funding+oi+vix,True,True,False,False,True,False,15.774428527692415,0.9378532974832945,-0.593578771794029,522,0.2796934865900383
top5,20,30,50,funding+oi+vix+dxy,True,True,False,False,True,True,7.915289013594773,0.8336218708578994,-0.5011894908812548,1206,0.417910447761194
top5,20,30,50,funding+oi+fear_greed,True,True,False,True,False,False,11.260746764623285,0.7536297387740767,-0.6093653312724944,694,0.3314121037463977
top5,20,30,50,funding+oi+fear_greed+dxy,True,True,False,True,False,True,2.8907178944503116,0.6177881067183798,-0.49415988819712064,1204,0.4119601328903654
top5,20,30,50,funding+oi+fear_greed+vix,True,True,False,True,True,False,4.705787277389795,0.6855717766464482,-0.5235983812792409,730,0.3287671232876712
top5,20,30,50,funding+oi+fear_greed+vix+dxy,True,True,False,True,True,True,1.5959255373082262,0.48483129121835417,-0.4816555252642863,1228,0.40879478827361565
top5,20,30,50,funding+oi+lsratio,True,True,True,False,False,False,38.82148522910436,0.901833534164239,-0.6414606933656464,476,0.2773109243697479
top5,20,30,50,funding+oi+lsratio+dxy,True,True,True,False,False,True,11.523714942491951,0.9346770306836854,-0.5175261995469581,1180,0.4152542372881356
top5,20,30,50,funding+oi+lsratio+vix,True,True,True,False,True,False,15.774428527692415,0.9378532974832945,-0.593578771794029,522,0.2796934865900383
top5,20,30,50,funding+oi+lsratio+vix+dxy,True,True,True,False,True,True,7.915289013594773,0.8336218708578994,-0.5011894908812548,1206,0.417910447761194
top5,20,30,50,funding+oi+lsratio+fear_greed,True,True,True,True,False,False,11.260746764623285,0.7536297387740767,-0.6093653312724944,694,0.3314121037463977
top5,20,30,50,funding+oi+lsratio+fear_greed+dxy,True,True,True,True,False,True,2.8907178944503116,0.6177881067183798,-0.49415988819712064,1204,0.4119601328903654
top5,20,30,50,funding+oi+lsratio+fear_greed+vix,True,True,True,True,True,False,4.705787277389795,0.6855717766464482,-0.5235983812792409,730,0.3287671232876712
top5,20,30,50,funding+oi+lsratio+fear_greed+vix+dxy,True,True,True,True,True,True,1.5959255373082262,0.48483129121835417,-0.4816555252642863,1228,0.40879478827361565
top10,5,90,30,base,False,False,False,False,False,False,7.928246994366965,0.7589926477339765,-0.6964592878105532,1390,0.24316546762589927
top10,5,90,30,dxy,False,False,False,False,False,True,1.48464526877289,0.45074191142175407,-0.5776479251066512,2044,0.3522504892367906
top10,5,90,30,vix,False,False,False,False,True,False,5.042480802194087,0.6737962623558811,-0.7278056117072554,1386,0.2554112554112554
top10,5,90,30,vix+dxy,False,False,False,False,True,True,2.2304572035486463,0.5227313838615344,-0.5816261286547098,2040,0.3509803921568627
top10,5,90,30,fear_greed,False,False,False,True,False,False,0.40875006027526817,0.2840651660451651,-0.6736849094615317,1682,0.272294887039239
top10,5,90,30,fear_greed+dxy,False,False,False,True,False,True,-0.1512061897662281,0.09534355650070485,-0.5677023393141449,2042,0.3388834476003918
top10,5,90,30,fear_greed+vix,False,False,False,True,True,False,0.8881374567342005,0.37101431719295713,-0.706395106122795,1672,0.27631578947368424
top10,5,90,30,fear_greed+vix+dxy,False,False,False,True,True,True,-0.21379299609029448,0.06483075375915882,-0.5987900013296322,2072,0.3388030888030888
top10,5,90,30,lsratio,False,False,True,False,False,False,7.928246994366965,0.7589926477339765,-0.6964592878105532,1390,0.24316546762589927
top10,5,90,30,lsratio+dxy,False,False,True,False,False,True,1.48464526877289,0.45074191142175407,-0.5776479251066512,2044,0.3522504892367906
top10,5,90,30,lsratio+vix,False,False,True,False,True,False,5.042480802194087,0.6737962623558811,-0.7278056117072554,1386,0.2554112554112554
top10,5,90,30,lsratio+vix+dxy,False,False,True,False,True,True,2.2304572035486463,0.5227313838615344,-0.5816261286547098,2040,0.3509803921568627
top10,5,90,30,lsratio+fear_greed,False,False,True,True,False,False,0.40875006027526817,0.2840651660451651,-0.6736849094615317,1682,0.272294887039239
top10,5,90,30,lsratio+fear_greed+dxy,False,False,True,True,False,True,-0.1512061897662281,0.09534355650070485,-0.5677023393141449,2042,0.3388834476003918
top10,5,90,30,lsratio+fear_greed+vix,False,False,True,True,True,False,0.8881374567342005,0.37101431719295713,-0.706395106122795,1672,0.27631578947368424
top10,5,90,30,lsratio+fear_greed+vix+dxy,False,False,True,True,True,True,-0.21379299609029448,0.06483075375915882,-0.5987900013296322,2072,0.3388030888030888
top10,5,90,30,oi,False,True,False,False,False,False,7.928246994366965,0.7589926477339765,-0.6964592878105532,1390,0.24316546762589927
top10,5,90,30,oi+dxy,False,True,False,False,False,True,1.48464526877289,0.45074191142175407,-0.5776479251066512,2044,0.3522504892367906
top10,5,90,30,oi+vix,False,True,False,False,True,False,5.042480802194087,0.6737962623558811,-0.7278056117072554,1386,0.2554112554112554
top10,5,90,30,oi+vix+dxy,False,True,False,False,True,True,2.2304572035486463,0.5227313838615344,-0.5816261286547098,2040,0.3509803921568627
top10,5,90,30,oi+fear_greed,False,True,False,True,False,False,0.40875006027526817,0.2840651660451651,-0.6736849094615317,1682,0.272294887039239
top10,5,90,30,oi+fear_greed+dxy,False,True,False,True,False,True,-0.1512061897662281,0.09534355650070485,-0.5677023393141449,2042,0.3388834476003918
top10,5,90,30,oi+fear_greed+vix,False,True,False,True,True,False,0.8881374567342005,0.37101431719295713,-0.706395106122795,1672,0.27631578947368424
top10,5,90,30,oi+fear_greed+vix+dxy,False,True,False,True,True,True,-0.21379299609029448,0.06483075375915882,-0.5987900013296322,2072,0.3388030888030888
top10,5,90,30,oi+lsratio,False,True,True,False,False,False,7.928246994366965,0.7589926477339765,-0.6964592878105532,1390,0.24316546762589927
top10,5,90,30,oi+lsratio+dxy,False,True,True,False,False,True,1.48464526877289,0.45074191142175407,-0.5776479251066512,2044,0.3522504892367906
top10,5,90,30,oi+lsratio+vix,False,True,True,False,True,False,5.042480802194087,0.6737962623558811,-0.7278056117072554,1386,0.2554112554112554
top10,5,90,30,oi+lsratio+vix+dxy,False,True,True,False,True,True,2.2304572035486463,0.5227313838615344,-0.5816261286547098,2040,0.3509803921568627
top10,5,90,30,oi+lsratio+fear_greed,False,True,True,True,False,False,0.40875006027526817,0.2840651660451651,-0.6736849094615317,1682,0.272294887039239
top10,5,90,30,oi+lsratio+fear_greed+dxy,False,True,True,True,False,True,-0.1512061897662281,0.09534355650070485,-0.5677023393141449,2042,0.3388834476003918
top10,5,90,30,oi+lsratio+fear_greed+vix,False,True,True,True,True,False,0.8881374567342005,0.37101431719295713,-0.706395106122795,1672,0.27631578947368424
top10,5,90,30,oi+lsratio+fear_greed+vix+dxy,False,True,True,True,True,True,-0.21379299609029448,0.06483075375915882,-0.5987900013296322,2072,0.3388030888030888
top10,5,90,30,funding,True,False,False,False,False,False,7.928246994366965,0.7589926477339765,-0.6964592878105532,1390,0.24316546762589927
top10,5,90,30,funding+dxy,True,False,False,False,False,True,1.48464526877289,0.45074191142175407,-0.5776479251066512,2044,0.3522504892367906
top10,5,90,30,funding+vix,True,False,False,False,True,False,5.042480802194087,0.6737962623558811,-0.7278056117072554,1386,0.2554112554112554
top10,5,90,30,funding+vix+dxy,True,False,False,False,True,True,2.2304572035486463,0.5227313838615344,-0.5816261286547098,2040,0.3509803921568627
top10,5,90,30,funding+fear_greed,True,False,False,True,False,False,0.40875006027526817,0.2840651660451651,-0.6736849094615317,1682,0.272294887039239
top10,5,90,30,funding+fear_greed+dxy,True,False,False,True,False,True,-0.1512061897662281,0.09534355650070485,-0.5677023393141449,2042,0.3388834476003918
top10,5,90,30,funding+fear_greed+vix,True,False,False,True,True,False,0.8881374567342005,0.37101431719295713,-0.706395106122795,1672,0.27631578947368424
top10,5,90,30,funding+fear_greed+vix+dxy,True,False,False,True,True,True,-0.21379299609029448,0.06483075375915882,-0.5987900013296322,2072,0.3388030888030888
top10,5,90,30,funding+lsratio,True,False,True,False,False,False,7.928246994366965,0.7589926477339765,-0.6964592878105532,1390,0.24316546762589927
top10,5,90,30,funding+lsratio+dxy,True,False,True,False,False,True,1.48464526877289,0.45074191142175407,-0.5776479251066512,2044,0.3522504892367906
top10,5,90,30,funding+lsratio+vix,True,False,True,False,True,False,5.042480802194087,0.6737962623558811,-0.7278056117072554,1386,0.2554112554112554
top10,5,90,30,funding+lsratio+vix+dxy,True,False,True,False,True,True,2.2304572035486463,0.5227313838615344,-0.5816261286547098,2040,0.3509803921568627
top10,5,90,30,funding+lsratio+fear_greed,True,False,True,True,False,False,0.40875006027526817,0.2840651660451651,-0.6736849094615317,1682,0.272294887039239
top10,5,90,30,funding+lsratio+fear_greed+dxy,True,False,True,True,False,True,-0.1512061897662281,0.09534355650070485,-0.5677023393141449,2042,0.3388834476003918
top10,5,90,30,funding+lsratio+fear_greed+vix,True,False,True,True,True,False,0.8881374567342005,0.37101431719295713,-0.706395106122795,1672,0.27631578947368424
top10,5,90,30,funding+lsratio+fear_greed+vix+dxy,True,False,True,True,True,True,-0.21379299609029448,0.06483075375915882,-0.5987900013296322,2072,0.3388030888030888
top10,5,90,30,funding+oi,True,True,False,False,False,False,7.928246994366965,0.7589926477339765,-0.6964592878105532,1390,0.24316546762589927
top10,5,90,30,funding+oi+dxy,True,True,False,False,False,True,1.48464526877289,0.45074191142175407,-0.5776479251066512,2044,0.3522504892367906
top10,5,90,30,funding+oi+vix,True,True,False,False,True,False,5.042480802194087,0.6737962623558811,-0.7278056117072554,1386,0.2554112554112554
top10,5,90,30,funding+oi+vix+dxy,True,True,False,False,True,True,2.2304572035486463,0.5227313838615344,-0.5816261286547098,2040,0.3509803921568627
top10,5,90,30,funding+oi+fear_greed,True,True,False,True,False,False,0.40875006027526817,0.2840651660451651,-0.6736849094615317,1682,0.272294887039239
top10,5,90,30,funding+oi+fear_greed+dxy,True,True,False,True,False,True,-0.1512061897662281,0.09534355650070485,-0.5677023393141449,2042,0.3388834476003918
top10,5,90,30,funding+oi+fear_greed+vix,True,True,False,True,True,False,0.8881374567342005,0.37101431719295713,-0.706395106122795,1672,0.27631578947368424
top10,5,90,30,funding+oi+fear_greed+vix+dxy,True,True,False,True,True,True,-0.21379299609029448,0.06483075375915882,-0.5987900013296322,2072,0.3388030888030888
top10,5,90,30,funding+oi+lsratio,True,True,True,False,False,False,7.928246994366965,0.7589926477339765,-0.6964592878105532,1390,0.24316546762589927
top10,5,90,30,funding+oi+lsratio+dxy,True,True,True,False,False,True,1.48464526877289,0.45074191142175407,-0.5776479251066512,2044,0.3522504892367906
top10,5,90,30,funding+oi+lsratio+vix,True,True,True,False,True,False,5.042480802194087,0.6737962623558811,-0.7278056117072554,1386,0.2554112554112554
top10,5,90,30,funding+oi+lsratio+vix+dxy,True,True,True,False,True,True,2.2304572035486463,0.5227313838615344,-0.5816261286547098,2040,0.3509803921568627
top10,5,90,30,funding+oi+lsratio+fear_greed,True,True,True,True,False,False,0.40875006027526817,0.2840651660451651,-0.6736849094615317,1682,0.272294887039239
top10,5,90,30,funding+oi+lsratio+fear_greed+dxy,True,True,True,True,False,True,-0.1512061897662281,0.09534355650070485,-0.5677023393141449,2042,0.3388834476003918
top10,5,90,30,funding+oi+lsratio+fear_greed+vix,True,True,True,True,True,False,0.8881374567342005,0.37101431719295713,-0.706395106122795,1672,0.27631578947368424
top10,5,90,30,funding+oi+lsratio+fear_greed+vix+dxy,True,True,True,True,True,True,-0.21379299609029448,0.06483075375915882,-0.5987900013296322,2072,0.3388030888030888
top10,10,60,30,base,False,False,False,False,False,False,15.590364374057105,0.9076719153991796,-0.5934504947644358,1146,0.2670157068062827
top10,10,60,30,dxy,False,False,False,False,False,True,5.367845264867446,0.7100876122651786,-0.5473905685936934,1964,0.36761710794297353
top10,10,60,30,vix,False,False,False,False,True,False,23.889840533429844,0.9894866382077465,-0.6429953081236814,1188,0.2727272727272727
top10,10,60,30,vix+dxy,False,False,False,False,True,True,2.5071421418228748,0.5496592848039559,-0.5641573239517503,1956,0.36298568507157464
top10,10,60,30,fear_greed,False,False,False,True,False,False,3.5088208175322246,0.6171044460175724,-0.5616865594582388,1418,0.2820874471086037
top10,10,60,30,fear_greed+dxy,False,False,False,True,False,True,0.43997281470722155,0.28033699870218437,-0.6171822107012895,1976,0.354251012145749
