symbol,strategy,profit_factor,return,win_rate,mdd,trades,sharpe
MDTUSDT,3_Momentum,0.36759146548019417,-73.9359294872406,27.906976744186046,-81.16578330499624,86,-1.3098475758531058
MDTUSDT,4_Volatility,1.194735554474222,19.22890670590709,57.407407407407405,-23.38865668076925,54,0.3191983311537459
MDTUSDT,6_BTCCorr,0.791277528095856,-21.967246239089853,42.5,-36.92313071005932,40,-0.1132751887996512
MDTUSDT,7_Ensemble,1.0831484046404134,9.27299733170599,16.901408450704224,-34.81579791522617,71,0.21914998567959362
MDTUSDT,9_EMASimple,0.4527245102841351,-69.01730389305379,21.428571428571427,-76.42614148989992,70,-0.9134549983601322
MDTUSDT,10_BollingerMR,1.3573848748943496,42.30541821638916,72.72727272727273,-23.032157309640457,55,0.6285385306737782
MELANIAUSDT,1_MultiTF,2.144389080615878,72.50030311960698,52.63157894736842,-12.808282320768228,19,0.9967226441803515
MELANIAUSDT,2_RSIMeanRev,1.542535997499257,15.179001773983591,70.58823529411765,-17.009495212309062,17,0.6662920317836768
MELANIAUSDT,3_Momentum,0.8097431687942521,-44.31128771602055,35.13513513513514,-68.9595696518194,74,-0.39647763627938143
MELANIAUSDT,4_Volatility,0.813839315537002,-17.86088245675783,53.2258064516129,-44.22941675910356,62,-0.15051998845998701
MELANIAUSDT,6_BTCCorr,1.015327275146057,1.9923304708402867,30.23255813953488,-39.593716479233834,43,0.23592653810248418
MELANIAUSDT,7_Ensemble,1.0869985022631081,23.94858222672589,45.45454545454545,-55.78509008629351,33,0.578118859298229
MELANIAUSDT,8_LongOnlyFear,0.5343858211899408,-23.630315444775395,16.666666666666664,-33.869492669964714,12,-0.6431219519613466
MELANIAUSDT,9_EMASimple,1.1776487896805061,25.981026385945285,27.586206896551722,-42.31602421278164,29,0.5923550005239823
MELANIAUSDT,10_BollingerMR,0.9545131305168387,-4.936268867330096,62.5,-52.90884350464688,56,0.1444126639347629
MEMEFIUSDT,3_Momentum,1.01242143635761,1.3116769626361657,37.03703703703704,-46.102752985908644,27,0.40690037630264253
MEMEFIUSDT,4_Volatility,1.193903558067434,4.583663879251865,85.71428571428571,-19.368476715053532,14,0.32713055400435614
MEMEFIUSDT,6_BTCCorr,0.34979747682168844,-15.35171331940508,36.36363636363637,-19.635099703289207,11,-1.0784513531244877
MEMEFIUSDT,7_Ensemble,0.15632638319278624,-112.49024757056156,53.333333333333336,-113.96119708452798,15,-1.33044191125747
MEMEFIUSDT,9_EMASimple,3.7200902904050612,119.32103484370455,38.46153846153847,-15.720735013159281,13,1.1251450979835578
MEMEFIUSDT,10_BollingerMR,2.263860615154723,57.3874543240283,70.0,-21.070527202490457,20,1.24093371617634
MEMEUSDT,1_MultiTF,1.2101354346895496,38.10048370953303,40.476190476190474,-41.26420269494934,42,0.3047350305518576
MEMEUSDT,2_RSIMeanRev,0.7220193275049659,-30.069429904485347,63.46153846153846,-47.35567518458049,52,-0.3309259502948164
MEMEUSDT,3_Momentum,0.5649710438123735,-94.78140720298065,34.55497382198953,-95.60086687153436,191,-1.3169474862144155
MEMEUSDT,4_Volatility,0.9154554973250038,-26.8022602352885,58.08823529411765,-68.26083535093619,136,0.038901640005495924
MEMEUSDT,6_BTCCorr,1.2081351968622276,68.07487083532185,42.45283018867924,-39.056050164513046,106,0.510938486623372
MEMEUSDT,7_Ensemble,0.8567890434777994,-47.83471322440735,40.74074074074074,-71.17399493002843,81,-0.06808985039485857
MEMEUSDT,9_EMASimple,1.051902928021092,31.924376052995495,33.33333333333333,-55.451689234902744,129,0.3553562904257462
MEMEUSDT,10_BollingerMR,0.8241136451990712,-45.05313625293931,60.46511627906976,-70.4845233588929,129,-0.10425152107897902
MERLUSDT,1_MultiTF,0.5297169222540336,-49.24392932932902,12.5,-58.614551115355574,16,-0.43232422137850846
MERLUSDT,2_RSIMeanRev,1.925631247624987,15.730072377543003,72.72727272727273,-6.5540794544134116,11,1.1377027486292826
MERLUSDT,3_Momentum,0.6986219889606728,-47.09491524183596,37.254901960784316,-52.80129225129278,51,-0.704996539305343
